ticker,name,run_date,prior_status,new_status,prior_score,new_score
EMUDHRA,eMudhra Ltd,2026-04-06,New,Avoid,,44.35
HBLENGINE,HBL Engineering Ltd,2026-04-06,New,Avoid,,49.85
SURAJEST,Suraj Estate Developers Ltd,2026-04-06,New,Watchlist,,65.03
KALYANKJIL,Kalyan Jewellers India Ltd,2026-04-06,New,Watchlist,,54.78
GMRAIRPORT,GMR Airports Ltd,2026-04-06,New,Avoid,,49.7
ADANIGREEN,Adani Green Energy Ltd,2026-04-06,New,Avoid,,49.21
ACMESOLAR,ACME Solar Holdings Ltd,2026-04-06,New,Avoid,,47.88
RRKABEL,R R Kabel Ltd,2026-04-06,New,Watchlist,,57.86
VENUSREM,Venus Remedies Ltd,2026-04-06,New,Watchlist,,52.49
DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,2026-04-06,New,Avoid,,49.87
WELSPUNLIV,Welspun Living Ltd,2026-04-06,New,Watchlist,,56.15
RAMCOSYS,Ramco Systems Ltd,2026-04-06,New,Avoid,,41.07
SUDEEPPHRM,Sudeep Pharma Ltd,2026-04-06,New,Avoid,,48.08
LTTS,L&T Technology Services Ltd,2026-04-06,New,Watchlist,,62.16
EXCELINDUS,Excel Industries Ltd,2026-04-06,New,Watchlist,,58.45
PRECAM,Precision Camshafts Ltd,2026-04-06,New,Watchlist,,54.57
MOREPENLAB,Morepen Laboratories Ltd,2026-04-06,New,Watchlist,,58.23
INFOBEAN,InfoBeans Technologies Ltd,2026-04-06,New,Avoid,,49.83
TATACOMM,Tata Communications Ltd,2026-04-06,New,Watchlist,,61.2
3IINFOLTD,3i Infotech Ltd,2026-04-06,New,Watchlist,,51.7
TBOTEK,TBO Tek Ltd,2026-04-06,New,Watchlist,,54.73
TCS,Tata Consultancy Services Ltd,2026-04-06,New,Watchlist,,63.04
ADANIENSOL,Adani Energy Solutions Ltd,2026-04-06,New,Avoid,,49.33
GENUSPOWER,Genus Power Infrastructures Ltd,2026-04-06,New,Watchlist,,66.83
JNKINDIA,JNK India Ltd,2026-04-06,New,Watchlist,,52.71
DOLLAR,Dollar Industries Ltd,2026-04-06,New,Watchlist,,67.33
FSL,Firstsource Solutions Ltd,2026-04-06,New,Watchlist,,59.95
CYIENTDLM,Cyient DLM Ltd,2026-04-06,New,Watchlist,,55.93
ENDURANCE,Endurance Technologies Ltd,2026-04-06,New,Watchlist,,52.19
BOMDYEING,Bombay Dyeing & Manufacturing Company Ltd,2026-04-06,New,Watchlist,,52.63
AKUMS,Akums Drugs & Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,50.36
RAIN,Rain Industries Ltd,2026-04-06,New,Watchlist,,56.94
DEEDEV,DEE Development Engineers Ltd,2026-04-06,New,Watchlist,,53.83
TERASOFT,Tera Software Ltd,2026-04-06,New,Watchlist,,51.98
MUKANDLTD,Mukand Ltd,2026-04-06,New,Watchlist,,56.97
LUMAXIND,Lumax Industries Ltd,2026-04-06,New,Watchlist,,53.52
PNGJL,P N Gadgil Jewellers Ltd,2026-04-06,New,Watchlist,,56.15
RADICO,Radico Khaitan Ltd,2026-04-06,New,Watchlist,,51.1
PIGL,Power & Instrumentation (Gujarat) Ltd,2026-04-06,New,Watchlist,,64.95
JSWSTEEL,JSW Steel Ltd,2026-04-06,New,Avoid,,48.71
SUNTECK,Sunteck Realty Ltd,2026-04-06,New,Watchlist,,59.41
SAKSOFT,Saksoft Ltd,2026-04-06,New,Watchlist,,69.61
THEJO,Thejo Engineering Ltd,2026-04-06,New,Watchlist,,61.61
DBREALTY,Valor Estate Ltd,2026-04-06,New,Avoid,,43.41
AVONMORE,Avonmore Capital & Management Services Ltd,2026-04-06,New,Watchlist,,53.84
ARVSMART,Arvind SmartSpaces Ltd,2026-04-06,New,Watchlist,,50.42
SULA,Sula Vineyards Ltd,2026-04-06,New,Watchlist,,63.28
JAYSREETEA,Jay Shree Tea & Industries Ltd,2026-04-06,New,Watchlist,,61.98
CARYSIL,Carysil Ltd,2026-04-06,New,Watchlist,,60.23
TINNARUBR,Tinna Rubber & Infrastructure Ltd,2026-04-06,New,Watchlist,,67.09
IPCALAB,Ipca Laboratories Ltd,2026-04-06,New,Watchlist,,58.22
NTPCGREEN,NTPC Green Energy Ltd,2026-04-06,New,Avoid,,37.52
ACI,Archean Chemical Industries Ltd,2026-04-06,New,Watchlist,,53.87
EIDPARRY,EID Parry (India) Ltd,2026-04-06,New,Watchlist,,60.36
PRAJIND,Praj Industries Ltd,2026-04-06,New,Watchlist,,55.65
ACCELYA,Accelya Solutions India Ltd,2026-04-06,New,Investable,,74.27
ADFFOODS,ADF Foods Ltd,2026-04-06,New,Watchlist,,58.65
SDBL,Som Distilleries & Breweries Ltd,2026-04-06,New,Watchlist,,57.93
INDOSTAR,Indostar Capital Finance Ltd,2026-04-06,New,Watchlist,,56.46
IXIGO,Le Travenues Technology Ltd,2026-04-06,New,Avoid,,41.67
COCHINSHIP,Cochin Shipyard Ltd,2026-04-06,New,Watchlist,,57.97
JUBLINGREA,Jubilant Ingrevia Ltd,2026-04-06,New,Watchlist,,58.7
TITAN,Titan Company Ltd,2026-04-06,New,Avoid,,47.85
KERNEX,Kernex Microsystems (India) Ltd,2026-04-06,New,Watchlist,,54.0
KPEL,K.P. Energy Ltd,2026-04-06,New,Watchlist,,63.48
BALAMINES,Balaji Amines Ltd,2026-04-06,New,Watchlist,,60.44
HAPPYFORGE,Happy Forgings Ltd,2026-04-06,New,Watchlist,,53.58
SAFARI,Safari Industries (India) Ltd,2026-04-06,New,Watchlist,,55.86
GTLINFRA,GTL Infrastructure Ltd,2026-04-06,New,Watchlist,,55.67
KEI,KEI Industries Ltd,2026-04-06,New,Watchlist,,50.69
DCMSHRIRAM,DCM Shriram Ltd,2026-04-06,New,Watchlist,,56.36
SUPREMEIND,Supreme Industries Ltd,2026-04-06,New,Watchlist,,51.9
BLUESTARCO,Blue Star Ltd,2026-04-06,New,Watchlist,,50.87
TVSMOTOR,TVS Motor Company Ltd,2026-04-06,New,Avoid,,45.47
PENIND,Pennar Industries Ltd,2026-04-06,New,Watchlist,,64.19
SKMEGGPROD,SKM Egg Products Export (India) Ltd,2026-04-06,New,Watchlist,,64.48
NESTLEIND,Nestle India Ltd,2026-04-06,New,Avoid,,39.94
PCBL,PCBL Chemical Ltd,2026-04-06,New,Watchlist,,58.01
DBL,Dilip Buildcon Ltd,2026-04-06,New,Watchlist,,57.43
EBGNG,GNG Electronics Ltd,2026-04-06,New,Watchlist,,62.36
GRAPHITE,Graphite India Ltd,2026-04-06,New,Watchlist,,56.65
BALKRISIND,Balkrishna Industries Ltd,2026-04-06,New,Watchlist,,57.77
DEVIT,Dev Information Technology Ltd,2026-04-06,New,Watchlist,,56.37
TRIVENI,Triveni Engineering and Industries Ltd,2026-04-06,New,Watchlist,,52.14
SYSTMTXC,Systematix Corporate Services Ltd,2026-04-06,New,Avoid,,49.67
NAVINFLUOR,Navin Fluorine International Ltd,2026-04-06,New,Avoid,,48.92
APLAPOLLO,APL Apollo Tubes Ltd,2026-04-06,New,Watchlist,,50.35
RAMCOIND,Ramco Industries Ltd,2026-04-06,New,Watchlist,,67.98
DONEAR,Donear Industries Ltd,2026-04-06,New,Watchlist,,61.57
KOTAKBANK,Kotak Mahindra Bank Ltd,2026-04-06,New,Avoid,,41.3
NAHARCAP,Nahar Capital & Financial Services Ltd,2026-04-06,New,Watchlist,,67.27
PFOCUS,Prime Focus Ltd,2026-04-06,New,Watchlist,,58.33
ATLANTAELE,Atlanta Electricals Ltd,2026-04-06,New,Watchlist,,53.32
SRF,SRF Ltd,2026-04-06,New,Watchlist,,54.81
BECTORFOOD,Mrs Bectors Food Specialities Ltd,2026-04-06,New,Avoid,,48.77
LT,Larsen & Toubro Ltd,2026-04-06,New,Avoid,,46.1
ABDL,Allied Blenders & Distillers Ltd,2026-04-06,New,Watchlist,,52.14
KRYSTAL,Krystal Integrated Services Ltd,2026-04-06,New,Watchlist,,65.37
SBC,SBC Exports Ltd,2026-04-06,New,Avoid,,49.93
GOKULAGRO,Gokul Agro Resources Ltd,2026-04-06,New,Avoid,,48.84
KMEW,Knowledge Marine & Engineering Works Ltd,2026-04-06,New,Watchlist,,53.41
RENUKA,Shree Renuka Sugars Ltd,2026-04-06,New,Watchlist,,51.91
PRIVISCL,Privi Speciality Chemicals Ltd,2026-04-06,New,Watchlist,,51.17
MAHLOG,Mahindra Logistics Ltd,2026-04-06,New,Watchlist,,61.97
BOROSCI,Borosil Scientific Ltd,2026-04-06,New,Avoid,,45.09
RUPA,Rupa & Company Ltd,2026-04-06,New,Watchlist,,65.83
KIRLOSENG,Kirloskar Oil Engines Ltd,2026-04-06,New,Watchlist,,52.54
NRBBEARING,NRB Bearings Ltd,2026-04-06,New,Watchlist,,62.02
GANESHBE,Ganesh Benzoplast Ltd,2026-04-06,New,Watchlist,,67.23
MANKIND,Mankind Pharma Ltd,2026-04-06,New,Watchlist,,51.12
KSL,Kalyani Steels Ltd,2026-04-06,New,Investable,,71.35
GALAXYSURF,Galaxy Surfactants Ltd,2026-04-06,New,Watchlist,,64.07
FOCUS,Focus Lighting & Fixtures Ltd,2026-04-06,New,Watchlist,,52.86
ASTERDM,Aster DM Healthcare Ltd,2026-04-06,New,Avoid,,48.1
TEXRAIL,Texmaco Rail & Engineering Ltd,2026-04-06,New,Watchlist,,65.28
CPPLUS,Aditya Infotech Ltd,2026-04-06,New,Watchlist,,51.88
HDFCBANK,HDFC Bank Ltd,2026-04-06,New,Avoid,,43.22
MSPL,MSP Steel & Power Ltd,2026-04-06,New,Avoid,,44.84
BIOCON,Biocon Ltd,2026-04-06,New,Watchlist,,54.93
AVTNPL,AVT Natural Products Ltd,2026-04-06,New,Watchlist,,61.17
GLENMARK,Glenmark Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,50.81
INOXGREEN,Inox Green Energy Services Ltd,2026-04-06,New,Avoid,,39.9
BETA,Beta Drugs Ltd,2026-04-06,New,Watchlist,,58.78
YATRA,Yatra Online Ltd,2026-04-06,New,Watchlist,,54.01
JAGRAN,Jagran Prakashan Ltd,2026-04-06,New,Watchlist,,62.77
NUVOCO,Nuvoco Vistas Corporation Ltd,2026-04-06,New,Watchlist,,51.14
AGIIL,AGI Infra Ltd,2026-04-06,New,Watchlist,,50.29
DATAMATICS,Datamatics Global Services Ltd,2026-04-06,New,Watchlist,,64.45
IFBIND,IFB Industries Ltd,2026-04-06,New,Watchlist,,55.99
WINDLAS,Windlas Biotech Ltd,2026-04-06,New,Watchlist,,53.72
MRPL,Mangalore Refinery And Petrochemicals Ltd,2026-04-06,New,Avoid,,44.89
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,2026-04-06,New,Watchlist,,60.28
JUBLPHARMA,Jubilant Pharmova Ltd,2026-04-06,New,Watchlist,,59.17
APLLTD,Alembic Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,60.57
UNIMECH,Unimech Aerospace and Manufacturing Ltd,2026-04-06,New,Watchlist,,64.23
MAHLIFE,Mahindra Lifespace Developers Ltd,2026-04-06,New,Avoid,,44.58
SANSERA,Sansera Engineering Ltd,2026-04-06,New,Avoid,,46.51
AGI,AGI Greenpac Ltd,2026-04-06,New,Watchlist,,69.55
TATASTEEL,Tata Steel Ltd,2026-04-06,New,Watchlist,,50.92
DCXINDIA,DCX Systems Ltd,2026-04-06,New,Avoid,,48.89
GOKEX,Gokaldas Exports Ltd,2026-04-06,New,Watchlist,,52.29
ETHOSLTD,Ethos Ltd,2026-04-06,New,Watchlist,,50.63
DIGISPICE,DigiSpice Technologies Ltd,2026-04-06,New,Avoid,,46.89
WELENT,Welspun Enterprises Ltd,2026-04-06,New,Watchlist,,56.81
IPL,India Pesticides Ltd,2026-04-06,New,Watchlist,,61.2
SOUTHWEST,South West Pinnacle Exploration Ltd,2026-04-06,New,Watchlist,,55.27
RGL,Renaissance Global Ltd,2026-04-06,New,Watchlist,,59.54
VIJAYA,Vijaya Diagnostic Centre Ltd,2026-04-06,New,Watchlist,,56.29
UNIVASTU,Univastu India Ltd,2026-04-06,New,Watchlist,,58.11
PDSL,PDS Ltd,2026-04-06,New,Watchlist,,57.25
FCSSOFT,FCS Software Solutions Ltd,2026-04-06,New,Watchlist,,51.99
REPL,Rudrabhishek Enterprises Ltd,2026-04-06,New,Watchlist,,50.17
IKS,Inventurus Knowledge Solutions Ltd,2026-04-06,New,Watchlist,,57.48
ASHIANA,Ashiana Housing Ltd,2026-04-06,New,Avoid,,49.88
PRESTIGE,Prestige Estates Projects Ltd,2026-04-06,New,Avoid,,47.1
SENCO,Senco Gold Ltd,2026-04-06,New,Watchlist,,55.48
DIAMINESQ,Diamines & Chemicals Ltd,2026-04-06,New,Watchlist,,54.63
KEC,KEC International Ltd,2026-04-06,New,Watchlist,,54.35
TATATECH,Tata Technologies Ltd,2026-04-06,New,Watchlist,,52.64
BELRISE,Belrise Industries Ltd,2026-04-06,New,Avoid,,46.94
WIPRO,Wipro Ltd,2026-04-06,New,Watchlist,,64.68
UNOMINDA,Uno Minda Ltd,2026-04-06,New,Avoid,,45.62
HIKAL,Hikal Ltd,2026-04-06,New,Watchlist,,61.08
POLICYBZR,PB Fintech Ltd,2026-04-06,New,Watchlist,,53.58
MODIS,Modis Navnirman Ltd,2026-04-06,New,Avoid,,45.32
ASAHISONG,Asahi Songwon Colors Ltd,2026-04-06,New,Investable,,70.03
AEPL,Artemis Electricals & Projects Ltd,2026-04-06,New,Watchlist,,56.11
JINDALSTEL,Jindal Steel Ltd,2026-04-06,New,Avoid,,43.99
DEEPAKNTR,Deepak Nitrite Ltd,2026-04-06,New,Watchlist,,55.7
IIFLCAPS,IIFL Capital Services Ltd,2026-04-06,New,Watchlist,,66.69
ASTRAL,Astral Ltd,2026-04-06,New,Avoid,,47.29
INDOAMIN,Indo Amines Ltd,2026-04-06,New,Watchlist,,67.3
TCPLPACK,TCPL Packaging Ltd,2026-04-06,New,Watchlist,,65.96
TARIL,Transformers & Rectifiers India Ltd,2026-04-06,New,Watchlist,,56.0
CYIENT,Cyient Ltd,2026-04-06,New,Watchlist,,66.56
VENUSPIPES,Venus Pipes & Tubes Ltd,2026-04-06,New,Watchlist,,54.15
VOLTAS,Voltas Ltd,2026-04-06,New,Watchlist,,50.84
HUHTAMAKI,Huhtamaki India Ltd,2026-04-06,New,Watchlist,,68.62
EIHAHOTELS,EIH Associated Hotels Ltd,2026-04-06,New,Watchlist,,51.36
SOMANYCERA,Somany Ceramics Ltd,2026-04-06,New,Watchlist,,64.2
BPL,BPL Ltd,2026-04-06,New,Watchlist,,57.39
DSSL,Dynacons Systems & Solutions Ltd,2026-04-06,New,Watchlist,,67.86
MWL,Mangalam Worldwide Ltd,2026-04-06,New,Watchlist,,65.39
FLUOROCHEM,Gujarat Fluorochemicals Ltd,2026-04-06,New,Watchlist,,50.51
ORICONENT,Oricon Enterprises Ltd,2026-04-06,New,Watchlist,,55.09
SINDHUTRAD,Sindhu Trade Links Ltd,2026-04-06,New,Avoid,,48.06
ROHLTD,Royal Orchid Hotels Ltd,2026-04-06,New,Watchlist,,61.09
TBZ,Tribhovandas Bhimji Zaveri Ltd,2026-04-06,New,Watchlist,,65.64
PVP,PVP Ventures Ltd,2026-04-06,New,Watchlist,,54.36
ISGEC,ISGEC Heavy Engineering  Ltd,2026-04-06,New,Avoid,,49.74
MATRIMONY,Matrimony.com Ltd,2026-04-06,New,Watchlist,,63.78
KDDL,KDDL Ltd,2026-04-06,New,Watchlist,,57.04
BIKAJI,Bikaji Foods International Ltd,2026-04-06,New,Avoid,,48.41
UPL,UPL Ltd,2026-04-06,New,Watchlist,,53.44
AWFIS,AWFIS Space Solutions Ltd,2026-04-06,New,Watchlist,,57.15
SASKEN,Sasken Technologies Ltd,2026-04-06,New,Avoid,,46.68
AARTIDRUGS,Aarti Drugs Ltd,2026-04-06,New,Watchlist,,67.97
SHREEPUSHK,Shree Pushkar Chemicals & Fertilizers Ltd,2026-04-06,New,Watchlist,,56.25
GAEL,Gujarat Ambuja Exports Ltd,2026-04-06,New,Avoid,,48.28
GUJALKALI,Gujarat Alkalies & Chemicals Ltd,2026-04-06,New,Watchlist,,55.86
IDFCFIRSTB,IDFC First Bank Ltd,2026-04-06,New,Avoid,,33.9
MMTC,MMTC Ltd,2026-04-06,New,Avoid,,37.24
BLUEDART,Blue Dart Express Ltd,2026-04-06,New,Watchlist,,54.75
TECHM,Tech Mahindra Ltd,2026-04-06,New,Watchlist,,52.42
RCF,Rashtriya Chemicals & Fertilizers Ltd,2026-04-06,New,Watchlist,,50.85
MOLDTECH,Mold-Tek Technologies Ltd,2026-04-06,New,Avoid,,48.34
LUXIND,Lux Industries Ltd,2026-04-06,New,Watchlist,,53.86
MPHASIS,Mphasis Ltd,2026-04-06,New,Watchlist,,58.3
PERSISTENT,Persistent Systems Ltd,2026-04-06,New,Watchlist,,52.0
NAUKRI,Info Edge (India) Ltd,2026-04-06,New,Avoid,,46.75
NIITLTD,NIIT Ltd,2026-04-06,New,Watchlist,,50.55
IKIO,IKIO Technologies Ltd,2026-04-06,New,Watchlist,,53.9
VIDHIING,Vidhi Specialty Food Ingredients Ltd,2026-04-06,New,Watchlist,,59.78
ECLERX,eClerx Services Ltd,2026-04-06,New,Watchlist,,52.75
KOLTEPATIL,Kolte Patil Developers Ltd,2026-04-06,New,Watchlist,,56.44
SUPREME,Supreme Holdings & Hospitality Ltd,2026-04-06,New,Watchlist,,52.76
MANALIPETC,Manali Petrochemicals Ltd,2026-04-06,New,Watchlist,,54.91
JSWENERGY,JSW Energy Ltd,2026-04-06,New,Avoid,,44.51
TNPETRO,Tamil Nadu Petro Products Ltd,2026-04-06,New,Watchlist,,60.79
ALMONDZ,Almondz Global Securities Ltd,2026-04-06,New,Watchlist,,55.75
GANECOS,Ganesha Ecosphere Ltd,2026-04-06,New,Watchlist,,51.07
FORTIS,Fortis Healthcare Ltd,2026-04-06,New,Avoid,,46.6
IRCON,Ircon International Ltd,2026-04-06,New,Watchlist,,51.14
APOLLOPIPE,Apollo Pipes Ltd,2026-04-06,New,Avoid,,39.5
UNIVCABLES,Universal Cables Ltd,2026-04-06,New,Watchlist,,58.34
RUBICON,Rubicon Research Ltd,2026-04-06,New,Avoid,,43.55
ASHAPURMIN,Ashapura Minechem Ltd,2026-04-06,New,Watchlist,,57.16
TEJASNET,Tejas Networks Ltd,2026-04-06,New,Watchlist,,57.84
AHLUCONT,Ahluwalia Contracts (India) Ltd,2026-04-06,New,Watchlist,,51.47
SOBHA,Sobha Ltd,2026-04-06,New,Avoid,,44.91
JASH,Jash Engineering Ltd,2026-04-06,New,Watchlist,,59.59
MEDANTA,Global Health Ltd,2026-04-06,New,Watchlist,,51.75
PGEL,PG Electroplast Ltd,2026-04-06,New,Watchlist,,51.65
MHRIL,Mahindra Holidays & Resorts India Ltd,2026-04-06,New,Watchlist,,56.73
MMFL,M M Forgings Ltd,2026-04-06,New,Watchlist,,56.23
GODREJAGRO,Godrej Agrovet Ltd,2026-04-06,New,Watchlist,,57.96
SAKAR,Sakar Healthcare Ltd,2026-04-06,New,Avoid,,49.62
FOODSIN,Foods & Inns Ltd,2026-04-06,New,Watchlist,,64.74
AWHCL,Antony Waste Handling Cell Ltd,2026-04-06,New,Watchlist,,56.34
RACLGEAR,RACL Geartech Ltd,2026-04-06,New,Avoid,,47.82
SBGLP,Suratwwala Business Group Ltd,2026-04-06,New,Watchlist,,55.93
ANURAS,Anupam Rasayan India Ltd,2026-04-06,New,Avoid,,43.62
RBA,Restaurant Brands Asia Ltd,2026-04-06,New,Watchlist,,50.63
MASTERTR,Master Trust Ltd,2026-04-06,New,Watchlist,,65.45
RAMCOCEM,The Ramco Cements Ltd,2026-04-06,New,Avoid,,45.78
CRAFTSMAN,Craftsman Automation Ltd,2026-04-06,New,Avoid,,44.17
SKYGOLD,Sky Gold & Diamonds Ltd,2026-04-06,New,Watchlist,,50.58
GABRIEL,Gabriel India Ltd,2026-04-06,New,Avoid,,37.21
MARSONS,Marsons Ltd,2026-04-06,New,Watchlist,,50.25
UCOBANK,UCO Bank,2026-04-06,New,Avoid,,45.71
KAMDHENU,Kamdhenu Ltd,2026-04-06,New,Watchlist,,64.77
GLAND,Gland Pharma Ltd,2026-04-06,New,Watchlist,,56.12
DEEPINDS,Deep Industries Ltd,2026-04-06,New,Watchlist,,50.41
THERMAX,Thermax Ltd,2026-04-06,New,Watchlist,,51.31
MAXHEALTH,Max Healthcare Institute Ltd,2026-04-06,New,Avoid,,46.5
SHAILY,Shaily Engineering Plastics Ltd,2026-04-06,New,Avoid,,43.76
SHYAMMETL,Shyam Metalics & Energy Ltd,2026-04-06,New,Watchlist,,54.24
SANDUMA,Sandur Manganese & Iron Ores Ltd,2026-04-06,New,Watchlist,,53.45
20MICRONS,20 Microns Ltd,2026-04-06,New,Investable,,71.68
NILKAMAL,Nilkamal Ltd,2026-04-06,New,Watchlist,,69.2
JSWINFRA,JSW Infrastructure Ltd,2026-04-06,New,Avoid,,49.64
COHANCE,Cohance Lifesciences Ltd,2026-04-06,New,Watchlist,,54.7
MOTILALOFS,Motilal Oswal Financial Services Ltd,2026-04-06,New,Watchlist,,58.02
NFL,National Fertilizer Ltd,2026-04-06,New,Watchlist,,55.63
AYMSYNTEX,AYM Syntex Ltd,2026-04-06,New,Watchlist,,51.87
RISHABH,Rishabh Instruments Ltd,2026-04-06,New,Watchlist,,52.58
SUKHJITS,Sukhjit Starch & Chemicals Ltd,2026-04-06,New,Watchlist,,56.8
EDELWEISS,Edelweiss Financial Services Ltd,2026-04-06,New,Watchlist,,55.29
ADANIENT,Adani Enterprises Ltd,2026-04-06,New,Watchlist,,52.28
PITTIENG,Pitti Engineering Ltd,2026-04-06,New,Watchlist,,62.17
ELIN,Elin Electronics Ltd,2026-04-06,New,Watchlist,,57.22
ARIHANTSUP,Arihant Superstructures Ltd,2026-04-06,New,Watchlist,,56.63
AFCONS,Afcons Infrastructure Ltd,2026-04-06,New,Watchlist,,50.84
RIIL,Reliance Industrial Infrastructure Ltd,2026-04-06,New,Avoid,,38.87
LMW,LMW Ltd,2026-04-06,New,Avoid,,41.22
SUNDROP,Sundrop Brands Ltd,2026-04-06,New,Avoid,,41.58
TSFINV,Tsf Investments Ltd,2026-04-06,New,Watchlist,,62.14
KILITCH,Kilitch Drugs (India) Ltd,2026-04-06,New,Watchlist,,57.2
RITCO,Ritco Logistics Ltd,2026-04-06,New,Watchlist,,59.68
COSMOFIRST,Cosmo First Ltd,2026-04-06,New,Watchlist,,59.98
SANATHAN,Sanathan Textiles Ltd,2026-04-06,New,Avoid,,48.9
INNOVISION,Innovision Ltd,2026-04-06,New,Watchlist,,52.57
VARROC,Varroc Engineering Ltd,2026-04-06,New,Avoid,,47.65
JTEKTINDIA,JTEKT India Ltd,2026-04-06,New,Avoid,,44.55
PRSMJOHNSN,Prism Johnson Ltd,2026-04-06,New,Avoid,,46.47
GREENPANEL,Greenpanel Industries Ltd,2026-04-06,New,Watchlist,,61.43
GOODLUCK,Goodluck India Ltd,2026-04-06,New,Watchlist,,54.5
RSYSTEMS,R Systems International Ltd,2026-04-06,New,Watchlist,,55.69
SKIPPER,Skipper Ltd,2026-04-06,New,Watchlist,,58.72
KIMS,Krishna Institute of Medical Sciences Ltd,2026-04-06,New,Avoid,,48.49
TIIL,Technocraft Industries (India) Ltd,2026-04-06,New,Watchlist,,64.11
ASTRAMICRO,Astra Microwave Products Ltd,2026-04-06,New,Watchlist,,62.86
HEXT,Hexaware Technologies Ltd,2026-04-06,New,Watchlist,,59.03
APOLLO,Apollo Micro Systems Ltd,2026-04-06,New,Watchlist,,54.02
KRISHIVAL,Krishival Foods Ltd,2026-04-06,New,Watchlist,,50.67
ANUP,The Anup Engineering Ltd,2026-04-06,New,Watchlist,,58.75
DIXON,Dixon Technologies (India) Ltd,2026-04-06,New,Avoid,,48.53
AVG,AVG Logistics Ltd,2026-04-06,New,Watchlist,,62.27
LLOYDSME,Lloyds Metals & Energy Ltd,2026-04-06,New,Avoid,,39.61
RSWM,RSWM Ltd,2026-04-06,New,Avoid,,47.25
APOLLOHOSP,Apollo Hospitals Enterprise Ltd,2026-04-06,New,Avoid,,46.74
RESPONIND,Responsive Industries Ltd,2026-04-06,New,Watchlist,,63.73
LENSKART,Lenskart Solutions Ltd,2026-04-06,New,Avoid,,46.9
AZAD,Azad Engineering Ltd,2026-04-06,New,Watchlist,,50.17
SALASAR,Salasar Techno Engineering Ltd,2026-04-06,New,Avoid,,48.42
RAMASTEEL,Rama Steel Tubes Ltd,2026-04-06,New,Avoid,,44.78
INA,Insolation Energy Ltd,2026-04-06,New,Watchlist,,55.6
LLOYDSENT,Lloyds Enterprises Ltd,2026-04-06,New,Watchlist,,54.43
JAINREC,Jain Resource Recycling Ltd,2026-04-06,New,Avoid,,40.2
TTKPRESTIG,TTK Prestige Ltd,2026-04-06,New,Watchlist,,54.25
ASIANTILES,Asian Granito India Ltd,2026-04-06,New,Avoid,,47.54
JUBLFOOD,Jubilant Foodworks Ltd,2026-04-06,New,Avoid,,47.01
SONATSOFTW,Sonata Software Ltd,2026-04-06,New,Watchlist,,63.85
GMMPFAUDLR,GMM Pfaudler Ltd,2026-04-06,New,Watchlist,,53.24
TITAGARH,Titagarh Rail Systems Ltd,2026-04-06,New,Watchlist,,50.42
METROBRAND,Metro Brands Ltd,2026-04-06,New,Watchlist,,50.66
JETFREIGHT,Jet Freight Logistics Ltd,2026-04-06,New,Avoid,,49.94
DEVX,Dev Accelerator Ltd,2026-04-06,New,Watchlist,,56.44
SGMART,SG Mart Ltd,2026-04-06,New,Watchlist,,53.26
TRF,TRF Ltd,2026-04-06,New,Watchlist,,64.06
REDTAPE,Redtape Ltd,2026-04-06,New,Watchlist,,57.1
INDUSINDBK,IndusInd Bank Ltd,2026-04-06,New,Avoid,,37.54
HARIOMPIPE,Hariom Pipe Industries Ltd,2026-04-06,New,Watchlist,,65.86
BOROLTD,Borosil Ltd,2026-04-06,New,Watchlist,,54.43
360ONE,360 ONE WAM Ltd,2026-04-06,New,Watchlist,,52.77
NYKAA,FSN E-Commerce Ventures Ltd,2026-04-06,New,Avoid,,41.42
V2RETAIL,V2 Retail Ltd,2026-04-06,New,Watchlist,,54.37
ZIMLAB,Zim Laboratories Ltd,2026-04-06,New,Watchlist,,53.07
AURUM,Aurum Proptech Ltd,2026-04-06,New,Watchlist,,65.85
BANSWRAS,Banswara Syntex Ltd,2026-04-06,New,Watchlist,,58.57
ADVAIT,Advait Energy Transitions Limited,2026-04-06,New,Avoid,,46.85
ASALCBR,Associated Alcohols & Breweries Ltd,2026-04-06,New,Watchlist,,55.24
HCC,Hindustan Construction Company Ltd,2026-04-06,New,Avoid,,45.7
MEDPLUS,Medplus Health Services Ltd,2026-04-06,New,Watchlist,,54.29
COMSYN,Commercial Syn Bags Ltd,2026-04-06,New,Avoid,,47.81
VIKASECO,Vikas Ecotech Ltd,2026-04-06,New,Watchlist,,53.46
ORIENTHOT,Oriental Hotels Ltd,2026-04-06,New,Watchlist,,56.59
OMAXE,Omaxe Ltd,2026-04-06,New,Watchlist,,51.12
BAJAJELEC,Bajaj Electricals Ltd,2026-04-06,New,Watchlist,,53.88
EKC,Everest Kanto Cylinder Ltd,2026-04-06,New,Watchlist,,63.03
ASHIMASYN,Ashima Ltd,2026-04-06,New,Avoid,,46.56
ASAHIINDIA,Asahi India Glass Ltd,2026-04-06,New,Avoid,,41.5
DABUR,Dabur India Ltd,2026-04-06,New,Watchlist,,60.55
ALICON,Alicon Castalloy Ltd,2026-04-06,New,Watchlist,,62.82
LANDSMILL,Landsmill Green Limited,2026-04-06,New,Avoid,,49.58
